order_id,order_date,region,category,quantity,unit_price,discount,amount,is_high_value
ORD-003955,2025-02-11,Incheon,Electronics,10,250998.0,0.0,2509980.0,True
ORD-003956,2025-01-23,Gwangju,Food,10,91990.0,0.05,873905.0,False
ORD-003957,2025-01-28,Daegu,Home,6,46926.0,0.0,281556.0,False
ORD-003958,2025-02-03,Seoul,Food,7,124135.0,0.15,738603.25,False
ORD-003959,2025-03-19,Busan,Beauty,7,99987.0,0.0,699909.0,False
ORD-003960,2025-02-23,Gwangju,Home,2,190452.0,0.0,380904.0,False
ORD-003961,2025-01-31,Daegu,Fashion,9,193369.0,0.15,1479272.8499999999,False
ORD-003962,2025-03-03,Seoul,Food,6,261731.0,0.15,1334828.0999999999,False
ORD-003963,2025-01-29,Busan,Fashion,10,173462.0,0.05,1647889.0,False
ORD-003964,2025-04-27,Unknown,Beauty,10,159142.0,0.05,1511849.0,False
ORD-003965,2025-01-06,Incheon,Beauty,3,174500.0,0.0,523500.0,False
ORD-003966,2025-02-01,Gwangju,Electronics,10,115149.0,0.0,1151490.0,False
ORD-003967,2025-03-17,Seoul,Food,1,90460.0,0.15,76891.0,False
ORD-003968,2025-02-28,Incheon,Food,2,16044.0,0.0,32088.0,False
ORD-003969,2025-02-17,Incheon,Beauty,5,181131.0,0.0,905655.0,False
ORD-003970,2025-04-29,Gwangju,Fashion,1,291255.0,0.15,247566.75,False
ORD-003971,2025-04-14,Unknown,Electronics,9,18735.0,0.0,168615.0,False
ORD-003972,2025-01-30,Gwangju,Electronics,9,59209.0,0.05,506236.94999999995,False
ORD-003973,2025-04-05,Incheon,Fashion,8,129461.0,0.15,880334.7999999999,False
ORD-003974,2025-03-13,Incheon,Beauty,898,75195.0,0.0,67525110.0,True
ORD-003975,2025-02-08,Seoul,Fashion,5,176306.0,0.15,749300.5,False
ORD-003976,2025-04-28,Incheon,Beauty,9,266894.0,0.0,2402046.0,True
ORD-003977,2025-02-05,Unknown,Food,1,140123.0,0.05,133116.85,False
ORD-003978,2025-02-01,Unknown,Home,1,59422.0,0.0,59422.0,False
ORD-003979,2025-02-03,Seoul,Beauty,10,22681.0,0.05,215469.5,False
ORD-003980,2025-02-09,Incheon,Electronics,9,203981.0,0.05,1744037.5499999998,False
ORD-003981,2025-04-30,Incheon,Home,4,263686.0,0.1,949269.6,False
ORD-003982,2025-02-12,Incheon,Home,6,65180.0,0.0,391080.0,False
ORD-003983,2025-01-26,Daegu,Beauty,10,72135.0,0.05,685282.5,False
ORD-003984,2025-04-16,Busan,Food,5,166823.0,0.0,834115.0,False
ORD-003985,2025-04-19,Seoul,Food,2,19486.0,0.1,35074.8,False
ORD-003986,2025-01-25,Busan,Beauty,10,162851.0,0.05,1547084.5,False
ORD-003987,2025-02-05,Busan,Electronics,10,104739.0,0.0,1047390.0,False
ORD-003988,2025-04-10,Daegu,Home,7,280300.0,0.1,1765890.0,False
ORD-003989,2025-02-08,Seoul,Food,8,44006.0,0.05,334445.6,False
ORD-003990,2025-03-02,Busan,Beauty,8,139028.0,0.1,1001001.6,False
ORD-003991,2025-03-18,Incheon,Food,9,53320.0,0.05,455886.0,False
ORD-003992,2025-01-24,Busan,Food,5,50425.0,0.15,214306.25,False
ORD-003993,2025-01-30,Busan,Electronics,8,263969.0,0.05,2006164.4,True
ORD-003994,2025-04-03,Gwangju,Beauty,3,170982.0,0.0,512946.0,False
ORD-003995,2025-04-26,Gwangju,Fashion,3,82079.0,0.0,246237.0,False
ORD-003996,2025-04-10,Busan,Beauty,6,268281.0,0.0,1609686.0,False
ORD-003997,2025-01-04,Daegu,Fashion,10,159019.0,0.0,1590190.0,False
ORD-003998,2025-03-23,Seoul,Fashion,1,99251.0,0.0,99251.0,False
ORD-003999,2025-02-18,Busan,Beauty,4,96194.0,0.05,365537.2,False
ORD-004000,2025-01-16,Incheon,Beauty,3,106558.0,0.05,303690.3,False
ORD-004001,2025-03-25,Daegu,Beauty,7,58815.0,0.0,411705.0,False
ORD-004002,2025-02-06,Seoul,Beauty,4,193178.0,0.1,695440.8,False
ORD-004003,2025-01-31,Unknown,Home,9,125209.0,0.15,957848.85,False
ORD-004004,2025-04-26,Gwangju,Beauty,10,54974.0,0.05,522253.0,False
ORD-004005,2025-03-05,Gwangju,Beauty,8,53014.0,0.0,424112.0,False
ORD-004006,2025-04-01,Daegu,Beauty,2,178611.0,0.0,357222.0,False
ORD-004007,2025-01-10,Busan,Home,1,118118.0,0.0,118118.0,False
ORD-004008,2025-04-22,Unknown,Food,2,298732.0,0.0,597464.0,False
ORD-004009,2025-01-25,Busan,Fashion,7,85893.0,0.0,601251.0,False
ORD-004010,2025-02-17,Busan,Beauty,6,188279.0,0.0,1129674.0,False
ORD-004011,2025-04-30,Seoul,Beauty,8,158816.0,0.0,1270528.0,False
ORD-004012,2025-04-07,Busan,Home,2,153894.5,0.15,261620.65,False
ORD-004013,2025-04-27,Busan,Home,7,191705.0,0.0,1341935.0,False
ORD-004014,2025-04-12,Seoul,Beauty,3,224090.0,0.0,672270.0,False
ORD-004015,2025-01-17,Gwangju,Electronics,10,150903.0,0.0,1509030.0,False
ORD-004016,2025-02-21,Seoul,Electronics,4,208492.0,0.15,708872.7999999999,False
ORD-004017,2025-02-19,Busan,Electronics,5,142601.5,0.05,677357.125,False
ORD-004018,2025-04-11,Seoul,Beauty,10,74393.0,0.0,743930.0,False
ORD-004019,2025-02-16,Busan,Beauty,1,202981.0,0.0,202981.0,False
ORD-004020,2025-02-08,Incheon,Home,8,149659.0,0.0,1197272.0,False
ORD-004021,2025-03-15,Seoul,Beauty,8,293009.0,0.0,2344072.0,True
ORD-004022,2025-04-19,Incheon,Electronics,5,297123.0,0.0,1485615.0,False
ORD-004023,2025-03-31,Seoul,Electronics,1,280072.0,0.15,238061.19999999998,False
ORD-004024,2025-04-02,Busan,Fashion,5,181398.0,0.15,770941.5,False
ORD-004025,2025-03-28,Seoul,Beauty,5,197619.0,0.0,988095.0,False
ORD-004026,2025-02-20,Busan,Home,7,214894.0,0.05,1429045.0999999999,False
ORD-004027,2025-01-10,Gwangju,Fashion,2,210420.0,0.0,420840.0,False
ORD-004028,2025-04-19,Seoul,Beauty,7,159142.0,0.0,1113994.0,False
ORD-004029,2025-01-10,Seoul,Beauty,10,82864.0,0.0,828640.0,False
ORD-004030,2025-03-07,Busan,Electronics,9,231935.0,0.0,2087415.0,True
ORD-004031,2025-01-26,Busan,Fashion,4,20005.0,0.0,80020.0,False
ORD-004032,2025-03-29,Gwangju,Beauty,8,199476.0,0.0,1595808.0,False
ORD-004033,2025-04-11,Incheon,Fashion,9,51182.0,0.0,460638.0,False
ORD-004034,2025-04-20,Unknown,Home,910,260272.0,0.0,236847520.0,True
ORD-004035,2025-04-11,Busan,Electronics,8,215947.0,0.05,1641197.2,False
ORD-004036,2025-04-10,Busan,Home,7,46227.0,0.15,275050.64999999997,False
ORD-004037,2025-04-03,Incheon,Home,10,227990.0,0.0,2279900.0,True
ORD-004038,2025-03-08,Seoul,Beauty,6,240773.0,0.0,1444638.0,False
ORD-004039,2025-03-31,Incheon,Fashion,7,166665.0,0.0,1166655.0,False
ORD-004040,2025-04-15,Gwangju,Home,4,169844.0,0.0,679376.0,False
ORD-004041,2025-02-03,Incheon,Home,10,31814.0,0.15,270419.0,False
ORD-004042,2025-01-13,Gwangju,Electronics,10,263672.0,0.0,2636720.0,True
ORD-004043,2025-02-03,Incheon,Home,1,121577.0,0.0,121577.0,False
ORD-004044,2025-01-19,Daegu,Beauty,9,290343.0,0.0,2613087.0,True
ORD-004045,2025-03-10,Busan,Beauty,10,187293.0,0.0,1872930.0,True
ORD-004046,2025-03-21,Daegu,Electronics,3,34969.0,0.15,89170.95,False
ORD-004047,2025-04-03,Seoul,Electronics,7,124161.0,0.15,738757.95,False
ORD-004048,2025-03-19,Unknown,Food,3,203565.0,0.1,549625.5,False
ORD-004049,2025-01-09,Daegu,Beauty,2,161577.0,0.0,323154.0,False
ORD-004050,2025-02-12,Gwangju,Food,8,282219.0,0.0,2257752.0,True
ORD-004051,2025-02-28,Incheon,Beauty,3,228959.0,0.05,652533.15,False
ORD-004052,2025-03-08,Gwangju,Home,8,202476.0,0.1,1457827.2,False
ORD-004053,2025-03-23,Seoul,Home,2,171914.0,0.05,326636.6,False
ORD-004054,2025-01-16,Seoul,Fashion,9,282283.0,0.1,2286492.3000000003,True
ORD-004055,2025-03-24,Gwangju,Beauty,6,285452.0,0.15,1455805.2,False
ORD-004056,2025-04-11,Busan,Beauty,4,146125.0,0.0,584500.0,False
ORD-004057,2025-02-04,Gwangju,Fashion,2,142179.0,0.15,241704.3,False
ORD-004058,2025-04-11,Busan,Fashion,1,150111.0,0.0,150111.0,False
ORD-004059,2025-01-08,Incheon,Food,8,66409.0,0.15,451581.2,False
ORD-004060,2025-04-14,Seoul,Food,7,218364.0,0.1,1375693.2,False
ORD-004061,2025-04-04,Gwangju,Beauty,10,70511.0,0.0,705110.0,False
ORD-004062,2025-02-19,Seoul,Electronics,9,145446.0,0.0,1309014.0,False
ORD-004063,2025-04-16,Incheon,Electronics,7,142601.5,0.0,998210.5,False
ORD-004064,2025-03-04,Daegu,Beauty,10,135837.0,0.1,1222533.0,False
ORD-004065,2025-01-25,Seoul,Food,6,255895.0,0.0,1535370.0,False
ORD-004066,2025-02-26,Seoul,Home,2,153894.5,0.0,307789.0,False
ORD-004067,2025-03-21,Seoul,Electronics,7,142601.5,0.0,998210.5,False
ORD-004068,2025-03-24,Gwangju,Fashion,2,170558.0,0.15,289948.6,False
ORD-004069,2025-02-09,Gwangju,Food,1,109728.0,0.0,109728.0,False
ORD-004070,2025-04-23,Gwangju,Electronics,3,9658.0,0.0,28974.0,False
ORD-004071,2025-03-27,Seoul,Home,10,291392.0,0.1,2622528.0,True
ORD-004072,2025-03-09,Gwangju,Food,8,231830.0,0.0,1854640.0,True
ORD-004073,2025-03-18,Incheon,Fashion,2,70434.0,0.0,140868.0,False
ORD-004074,2025-01-14,Incheon,Home,6,240432.0,0.0,1442592.0,False
ORD-004075,2025-04-03,Incheon,Fashion,10,115296.0,0.0,1152960.0,False
ORD-004076,2025-03-12,Incheon,Electronics,6,48570.0,0.0,291420.0,False
ORD-004077,2025-04-30,Incheon,Home,5,124937.0,0.0,624685.0,False
ORD-004078,2025-03-18,Seoul,Food,7,296756.0,0.0,2077292.0,True
ORD-004079,2025-01-26,Gwangju,Food,4,260265.0,0.05,989007.0,False
ORD-004080,2025-02-25,Unknown,Home,9,220921.0,0.15,1690045.65,False
ORD-004081,2025-04-03,Incheon,Electronics,1,86324.0,0.0,86324.0,False
ORD-004082,2025-01-26,Incheon,Home,5,192699.0,0.0,963495.0,False
ORD-004083,2025-02-22,Incheon,Food,2,287167.0,0.05,545617.2999999999,False
ORD-004084,2025-01-03,Incheon,Home,5,206432.0,0.0,1032160.0,False
ORD-004085,2025-01-28,Unknown,Fashion,4,246913.0,0.15,839504.2,False
ORD-004086,2025-04-12,Seoul,Fashion,7,290006.0,0.0,2030042.0,True
ORD-004087,2025-02-19,Busan,Beauty,4,66648.0,0.05,253262.4,False
ORD-004088,2025-03-09,Incheon,Food,1,204293.0,0.15,173649.05,False
ORD-004089,2025-01-17,Daegu,Beauty,5,238582.0,0.15,1013973.5,False
ORD-004090,2025-04-01,Incheon,Food,3,144930.0,0.0,434790.0,False
ORD-004091,2025-02-07,Daegu,Electronics,8,206024.0,0.0,1648192.0,False
ORD-004092,2025-01-16,Busan,Electronics,9,225268.0,0.0,2027412.0,True
ORD-004093,2025-03-19,Gwangju,Beauty,10,208207.0,0.05,1977966.5,True
ORD-004094,2025-04-14,Daegu,Electronics,2,187614.0,0.0,375228.0,False
ORD-004095,2025-02-28,Seoul,Home,4,260207.0,0.0,1040828.0,False
ORD-004096,2025-01-13,Incheon,Fashion,7,6190.0,0.0,43330.0,False
ORD-004097,2025-04-17,Daegu,Home,10,10569.0,0.05,100405.5,False
ORD-004098,2025-04-23,Busan,Food,2,149543.0,0.0,299086.0,False
ORD-004099,2025-04-15,Daegu,Beauty,2,282148.0,0.0,564296.0,False
ORD-004100,2025-03-26,Incheon,Electronics,7,132257.0,0.0,925799.0,False
ORD-004101,2025-02-27,Daegu,Fashion,8,153117.0,0.0,1224936.0,False
ORD-004102,2025-03-03,Gwangju,Beauty,6,229549.0,0.1,1239564.6,False
ORD-004103,2025-01-30,Incheon,Electronics,10,60817.0,0.1,547353.0,False
ORD-004104,2025-01-29,Gwangju,Electronics,8,255596.0,0.0,2044768.0,True
ORD-004105,2025-01-05,Gwangju,Beauty,2,213981.0,0.05,406563.89999999997,False
ORD-004106,2025-02-15,Seoul,Fashion,3,153117.0,0.05,436383.44999999995,False
ORD-004107,2025-03-16,Gwangju,Beauty,2,291156.0,0.1,524080.8,False
ORD-004108,2025-03-22,Gwangju,Electronics,9,152112.0,0.15,1163656.8,False
ORD-004109,2025-02-11,Incheon,Fashion,7,166673.0,0.15,991704.35,False
ORD-004110,2025-03-26,Incheon,Home,5,150474.0,0.1,677133.0,False
ORD-004111,2025-01-25,Gwangju,Electronics,5,104867.0,0.1,471901.5,False
ORD-004112,2025-02-21,Daegu,Food,10,61739.0,0.15,524781.5,False
ORD-004113,2025-02-07,Gwangju,Food,7,119553.0,0.1,753183.9,False
ORD-004114,2025-04-30,Unknown,Beauty,3,17214.0,0.15,43895.7,False
ORD-004115,2025-02-21,Gwangju,Food,6,218678.0,0.0,1312068.0,False
ORD-004116,2025-04-10,Incheon,Fashion,9,13761.0,0.0,123849.0,False
ORD-004117,2025-01-01,Seoul,Beauty,7,91149.0,0.0,638043.0,False
ORD-004118,2025-01-13,Seoul,Beauty,9,184971.0,0.15,1415028.15,False
ORD-004119,2025-01-07,Busan,Electronics,5,25237.0,0.05,119875.75,False
ORD-004120,2025-02-22,Daegu,Fashion,9,289348.0,0.1,2343718.8000000003,True
ORD-004121,2025-03-18,Gwangju,Fashion,8,73076.0,0.0,584608.0,False
ORD-004122,2025-01-14,Busan,Food,8,20465.0,0.0,163720.0,False
ORD-004123,2025-01-14,Busan,Beauty,6,79193.0,0.15,403884.3,False
ORD-004124,2025-01-12,Incheon,Fashion,9,160670.0,0.15,1229125.5,False
ORD-004125,2025-03-20,Busan,Fashion,3,120754.0,0.0,362262.0,False
ORD-004126,2025-03-14,Daegu,Electronics,6,269266.0,0.0,1615596.0,False
ORD-004127,2025-04-14,Seoul,Fashion,1,155519.0,0.0,155519.0,False
ORD-004128,2025-03-05,Unknown,Food,6,24650.0,0.15,125715.0,False
ORD-004129,2025-03-28,Incheon,Home,3,222326.0,0.0,666978.0,False
ORD-004130,2025-01-09,Busan,Beauty,4,260472.0,0.15,885604.7999999999,False
ORD-004131,2025-04-22,Unknown,Home,3,288008.0,0.05,820822.7999999999,False
ORD-004132,2025-01-15,Incheon,Beauty,8,231283.0,0.15,1572724.4,False
ORD-004133,2025-04-09,Daegu,Beauty,5,159142.0,0.0,795710.0,False
ORD-004134,2025-02-20,Busan,Home,10,142751.0,0.0,1427510.0,False
ORD-004135,2025-02-21,Seoul,Home,5,292955.0,0.0,1464775.0,False
ORD-004136,2025-01-25,Daegu,Home,5,84940.0,0.0,424700.0,False
ORD-004137,2025-02-18,Seoul,Beauty,8,293886.0,0.0,2351088.0,True
ORD-004138,2025-03-14,Seoul,Electronics,7,80335.0,0.0,562345.0,False
ORD-004139,2025-02-21,Seoul,Fashion,1,243306.0,0.0,243306.0,False
ORD-004140,2025-01-08,Daegu,Beauty,9,70436.0,0.1,570531.6,False
ORD-004141,2025-02-20,Seoul,Food,1,134265.0,0.0,134265.0,False
ORD-004142,2025-01-14,Seoul,Beauty,4,60105.0,0.0,240420.0,False
ORD-004143,2025-03-21,Daegu,Food,9,270896.0,0.05,2316160.8,True
ORD-004144,2025-02-27,Unknown,Food,1,26949.0,0.0,26949.0,False
ORD-004145,2025-01-30,Daegu,Food,4,172494.0,0.0,689976.0,False
ORD-004146,2025-04-12,Incheon,Beauty,8,109388.0,0.1,787593.6,False
ORD-004147,2025-01-12,Gwangju,Home,3,243265.0,0.1,656815.5,False
ORD-004148,2025-04-19,Daegu,Fashion,8,30298.0,0.0,242384.0,False
ORD-004149,2025-02-04,Daegu,Home,1,274965.0,0.15,233720.25,False
ORD-004150,2025-04-19,Busan,Electronics,6,168204.0,0.1,908301.6,False
ORD-004151,2025-04-09,Busan,Food,4,161132.0,0.0,644528.0,False
ORD-004152,2025-03-21,Seoul,Food,7,38336.0,0.05,254934.4,False
ORD-004153,2025-01-23,Unknown,Beauty,1,212052.0,0.0,212052.0,False
ORD-004154,2025-03-18,Incheon,Home,6,225576.0,0.15,1150437.5999999999,False
ORD-004155,2025-04-28,Daegu,Food,6,141072.0,0.1,761788.8,False
ORD-004156,2025-03-27,Seoul,Electronics,6,100004.0,0.1,540021.6,False
ORD-004157,2025-04-23,Incheon,Fashion,5,108595.0,0.15,461528.75,False
ORD-004158,2025-04-07,Incheon,Fashion,5,225742.0,0.0,1128710.0,False
ORD-004159,2025-01-24,Gwangju,Electronics,1,263595.0,0.05,250415.25,False
ORD-004160,2025-02-24,Daegu,Electronics,1,203026.0,0.0,203026.0,False
ORD-004161,2025-04-03,Incheon,Food,7,92272.0,0.05,613608.7999999999,False
ORD-004162,2025-02-01,Busan,Electronics,8,255313.0,0.0,2042504.0,True
ORD-004163,2025-02-25,Unknown,Electronics,10,105793.0,0.15,899240.5,False
ORD-004164,2025-04-18,Unknown,Beauty,9,5633.0,0.05,48162.149999999994,False
ORD-004165,2025-04-26,Seoul,Fashion,2,119666.0,0.05,227365.4,False
ORD-004166,2025-01-05,Gwangju,Home,6,221875.0,0.0,1331250.0,False
ORD-004167,2025-01-26,Busan,Home,10,130346.0,0.1,1173114.0,False
ORD-004168,2025-02-03,Seoul,Home,8,153894.5,0.0,1231156.0,False
ORD-004169,2025-04-04,Incheon,Beauty,1,63909.0,0.0,63909.0,False
ORD-004170,2025-04-12,Unknown,Fashion,3,172215.0,0.1,464980.5,False
ORD-004171,2025-03-18,Seoul,Electronics,9,116288.0,0.0,1046592.0,False
ORD-004172,2025-04-28,Gwangju,Home,1,52628.0,0.0,52628.0,False
ORD-004173,2025-04-07,Daegu,Home,6,259466.0,0.1,1401116.4000000001,False
ORD-004174,2025-01-08,Busan,Fashion,2,179467.0,0.1,323040.60000000003,False
ORD-004175,2025-03-07,Busan,Fashion,4,193169.0,0.1,695408.4,False
ORD-004176,2025-02-05,Busan,Fashion,2,107013.0,0.0,214026.0,False
ORD-004177,2025-04-18,Daegu,Food,9,121721.0,0.0,1095489.0,False
ORD-004178,2025-04-06,Gwangju,Electronics,4,33018.0,0.0,132072.0,False
ORD-004179,2025-01-14,Incheon,Food,5,288544.0,0.0,1442720.0,False
ORD-004180,2025-01-09,Seoul,Electronics,8,140024.0,0.0,1120192.0,False
ORD-004181,2025-03-22,Incheon,Fashion,5,109970.0,0.15,467372.5,False
ORD-004182,2025-01-15,Gwangju,Food,8,140931.0,0.15,958330.7999999999,False
ORD-004183,2025-04-24,Gwangju,Beauty,3,105061.0,0.05,299423.85,False
ORD-004184,2025-01-01,Gwangju,Food,1,239369.0,0.0,239369.0,False
ORD-004185,2025-03-24,Busan,Fashion,2,161235.0,0.05,306346.5,False
ORD-004186,2025-04-30,Seoul,Home,4,105131.0,0.0,420524.0,False
ORD-004187,2025-04-27,Gwangju,Electronics,7,121524.0,0.15,723067.7999999999,False
ORD-004188,2025-02-26,Incheon,Electronics,2,256520.0,0.0,513040.0,False
ORD-004189,2025-04-03,Incheon,Fashion,9,63831.0,0.0,574479.0,False
ORD-004190,2025-02-07,Seoul,Beauty,9,258380.0,0.1,2092878.0,True
ORD-004191,2025-01-27,Incheon,Electronics,2,79205.0,0.1,142569.0,False
ORD-004192,2025-03-25,Seoul,Electronics,9,23595.0,0.0,212355.0,False
ORD-004193,2025-03-02,Gwangju,Beauty,6,214251.0,0.0,1285506.0,False
ORD-004194,2025-01-20,Incheon,Home,7,80434.0,0.0,563038.0,False
ORD-004195,2025-03-05,Seoul,Home,7,140549.0,0.0,983843.0,False
ORD-004196,2025-02-24,Daegu,Electronics,6,46846.0,0.15,238914.6,False
ORD-004197,2025-04-06,Gwangju,Fashion,7,94194.0,0.05,626390.1,False
ORD-004198,2025-01-26,Incheon,Electronics,6,23332.0,0.1,125992.8,False
ORD-004199,2025-04-24,Gwangju,Home,1,275076.0,0.15,233814.6,False
ORD-004200,2025-04-24,Seoul,Food,1,142108.0,0.0,142108.0,False
ORD-004201,2025-03-16,Incheon,Electronics,9,77660.0,0.0,698940.0,False
ORD-004202,2025-01-12,Busan,Electronics,9,69376.0,0.1,561945.6,False
ORD-004203,2025-03-30,Daegu,Food,7,111418.0,0.1,701933.4,False
ORD-004204,2025-04-05,Daegu,Beauty,8,17797.0,0.15,121019.59999999999,False
ORD-004205,2025-01-27,Seoul,Food,7,230998.0,0.1,1455287.4000000001,False
ORD-004206,2025-03-01,Busan,Electronics,2,211094.0,0.0,422188.0,False
ORD-004207,2025-02-11,Busan,Home,2,153894.5,0.0,307789.0,False
ORD-004208,2025-04-04,Incheon,Beauty,1,265356.0,0.15,225552.6,False
ORD-004209,2025-02-17,Unknown,Beauty,2,169749.0,0.1,305548.2,False
ORD-004210,2025-04-28,Seoul,Home,3,252581.0,0.0,757743.0,False
ORD-004211,2025-03-15,Daegu,Beauty,4,190725.0,0.0,762900.0,False
ORD-004212,2025-01-06,Daegu,Home,9,46369.0,0.15,354722.85,False
ORD-004213,2025-03-08,Incheon,Food,3,10356.0,0.15,26407.8,False
ORD-004214,2025-01-24,Busan,Electronics,8,48782.0,0.15,331717.6,False
ORD-004215,2025-04-02,Unknown,Fashion,7,252429.0,0.05,1678652.8499999999,False
ORD-004216,2025-03-21,Gwangju,Beauty,9,147766.0,0.05,1263399.3,False
ORD-004217,2025-03-18,Seoul,Electronics,5,45033.0,0.0,225165.0,False
ORD-004218,2025-02-02,Incheon,Electronics,4,252149.0,0.0,1008596.0,False
ORD-004219,2025-02-15,Daegu,Fashion,9,226125.0,0.0,2035125.0,True
ORD-004220,2025-03-26,Incheon,Food,1,117636.0,0.1,105872.40000000001,False
ORD-004221,2025-01-01,Unknown,Fashion,5,37266.0,0.0,186330.0,False
ORD-004222,2025-02-11,Busan,Beauty,9,159142.0,0.15,1217436.3,False
ORD-004223,2025-04-28,Gwangju,Beauty,2,294108.0,0.0,588216.0,False
ORD-004224,2025-02-09,Daegu,Fashion,9,246707.0,0.0,2220363.0,True
ORD-004225,2025-01-27,Seoul,Food,2,239041.0,0.05,454177.89999999997,False
ORD-004226,2025-01-24,Incheon,Home,2,75023.0,0.05,142543.69999999998,False
ORD-004227,2025-03-08,Incheon,Food,8,51828.0,0.05,393892.8,False
ORD-004228,2025-04-08,Incheon,Beauty,9,250271.0,0.0,2252439.0,True
ORD-004229,2025-02-28,Seoul,Fashion,8,219141.0,0.0,1753128.0,False
ORD-004230,2025-02-23,Incheon,Home,2,118389.0,0.15,201261.3,False
ORD-004231,2025-04-14,Daegu,Beauty,2,159142.0,0.05,302369.8,False
ORD-004232,2025-04-16,Seoul,Home,4,17245.0,0.0,68980.0,False
ORD-004233,2025-01-11,Gwangju,Food,6,149543.0,0.15,762669.2999999999,False
ORD-004234,2025-02-06,Unknown,Beauty,10,188952.0,0.05,1795044.0,False
ORD-004235,2025-04-29,Gwangju,Electronics,9,232989.0,0.15,1782365.8499999999,False
ORD-004236,2025-03-24,Busan,Fashion,10,177996.0,0.0,1779960.0,False
ORD-004237,2025-04-09,Seoul,Fashion,4,277227.0,0.0,1108908.0,False
ORD-004238,2025-03-14,Seoul,Beauty,1,198040.0,0.1,178236.0,False
ORD-004239,2025-02-03,Seoul,Fashion,2,94465.0,0.1,170037.0,False
ORD-004240,2025-03-17,Busan,Home,5,215636.0,0.05,1024271.0,False
ORD-004241,2025-04-21,Busan,Home,9,68681.0,0.05,587222.5499999999,False
ORD-004242,2025-02-17,Seoul,Electronics,8,55887.0,0.1,402386.4,False
ORD-004243,2025-02-12,Incheon,Electronics,3,38247.0,0.15,97529.84999999999,False
ORD-004244,2025-02-14,Daegu,Home,3,63675.0,0.0,191025.0,False
ORD-004245,2025-01-07,Incheon,Fashion,2,243923.0,0.0,487846.0,False
ORD-004246,2025-04-08,Daegu,Fashion,3,28855.0,0.1,77908.5,False
ORD-004247,2025-04-04,Gwangju,Food,10,45631.0,0.15,387863.5,False
ORD-004248,2025-04-24,Daegu,Home,3,59404.0,0.1,160390.80000000002,False
ORD-004249,2025-04-18,Unknown,Fashion,7,268853.0,0.0,1881971.0,True
ORD-004250,2025-01-01,Busan,Electronics,3,281523.0,0.15,717883.65,False
ORD-004251,2025-02-06,Daegu,Home,1,60616.0,0.0,60616.0,False
ORD-004252,2025-03-01,Gwangju,Food,10,171407.0,0.0,1714070.0,False
ORD-004253,2025-03-08,Incheon,Food,2,43563.0,0.0,87126.0,False
ORD-004254,2025-01-21,Seoul,Beauty,6,226031.0,0.0,1356186.0,False
ORD-004255,2025-04-27,Seoul,Beauty,7,235326.0,0.1,1482553.8,False
ORD-004256,2025-04-15,Incheon,Beauty,6,273807.0,0.15,1396415.7,False
ORD-004257,2025-02-23,Seoul,Fashion,10,131626.0,0.15,1118821.0,False
ORD-004258,2025-02-27,Busan,Food,2,195945.0,0.15,333106.5,False
ORD-004259,2025-01-14,Daegu,Electronics,10,75901.0,0.0,759010.0,False
ORD-004260,2025-03-11,Gwangju,Fashion,6,87743.0,0.0,526458.0,False
ORD-004261,2025-04-01,Gwangju,Electronics,3,98300.0,0.0,294900.0,False
ORD-004262,2025-04-30,Daegu,Beauty,1,123906.0,0.15,105320.09999999999,False
ORD-004263,2025-01-04,Incheon,Food,3,254234.0,0.0,762702.0,False
ORD-004264,2025-03-24,Unknown,Beauty,6,38834.0,0.1,209703.6,False
ORD-004265,2025-02-23,Seoul,Electronics,10,227030.0,0.15,1929755.0,True
ORD-004266,2025-02-03,Gwangju,Fashion,4,65537.0,0.15,222825.8,False
ORD-004267,2025-03-22,Seoul,Home,3,38279.0,0.0,114837.0,False
ORD-004268,2025-01-19,Unknown,Fashion,6,84606.0,0.0,507636.0,False
ORD-004269,2025-02-01,Busan,Electronics,7,95673.0,0.15,569254.35,False
ORD-004270,2025-04-05,Gwangju,Fashion,4,101919.0,0.0,407676.0,False
ORD-004271,2025-02-22,Busan,Home,1,59137.0,0.0,59137.0,False
ORD-004272,2025-01-27,Gwangju,Fashion,8,42847.0,0.1,308498.4,False
ORD-004273,2025-03-21,Seoul,Beauty,8,139621.0,0.0,1116968.0,False
ORD-004274,2025-02-22,Incheon,Electronics,3,106399.0,0.0,319197.0,False
ORD-004275,2025-04-11,Gwangju,Food,5,276996.0,0.1,1246482.0,False
ORD-004276,2025-01-20,Seoul,Home,3,69431.0,0.0,208293.0,False
ORD-004277,2025-02-18,Busan,Fashion,6,298984.0,0.0,1793904.0,False
ORD-004278,2025-01-06,Incheon,Fashion,5,228814.0,0.0,1144070.0,False
ORD-004279,2025-03-13,Daegu,Fashion,1,153117.0,0.0,153117.0,False
ORD-004280,2025-01-29,Busan,Beauty,9,228512.0,0.0,2056608.0,True
ORD-004281,2025-01-24,Incheon,Electronics,10,111609.0,0.0,1116090.0,False
ORD-004282,2025-04-19,Incheon,Fashion,2,232624.0,0.1,418723.2,False
ORD-004283,2025-04-04,Incheon,Food,8,252799.0,0.15,1719033.2,False
ORD-004284,2025-01-06,Busan,Fashion,10,276490.0,0.1,2488410.0,True
ORD-004285,2025-01-25,Busan,Fashion,2,118972.0,0.0,237944.0,False
ORD-004286,2025-03-22,Gwangju,Home,4,126552.0,0.05,480897.6,False
ORD-004287,2025-04-26,Gwangju,Electronics,7,35873.0,0.1,225999.9,False
